,Location,Year,Avg_MinTemp,Avg_MaxTemp,Avg_Rainfall,Avg_Evaporation,Avg_Sunshine,Avg_WindSpeed,RainyDays_Percent,HeavyRain_Percent,Rainfall_std,Avg_TempRange,TempRange_std
54,Ballarat,2013,6.743452380952381,17.756845238095238,1.3582089552238805,,,45.86904761904762,0.4583333333333333,0.002976190476190476,2.9658207280510953,11.013392857142858,5.136724588581122
55,Ballarat,2014,7.539669421487604,19.062534435261707,1.2524861878453037,,,44.9585635359116,0.3746556473829201,0.005509641873278237,3.194074657130162,11.522865013774105,5.355015261799361
56,Ballarat,2015,7.07972602739726,18.564657534246578,1.2410958904109588,,,45.285714285714285,0.41643835616438357,0.005479452054794521,3.715420628149183,11.484931506849316,5.560315412057086
57,Ballarat,2016,7.884340659340659,18.1366391184573,2.0458563535911605,,,46.73278236914601,0.49725274725274726,0.013736263736263736,5.08385058781758,10.234710743801653,5.062952495193482
58,Ballarat,2017,8.557954545454546,20.63465909090909,1.5886363636363638,,,41.497142857142855,0.38636363636363635,0.03409090909090909,5.734176873412995,12.076704545454545,5.130477275841115
59,Bendigo,2008,11.035483870967743,25.25483870967742,1.8258064516129031,6.32258064516129,,44.0,0.41935483870967744,0.03225806451612903,5.72427391272963,14.219354838709679,4.220459639647379
60,Bendigo,2009,8.395068493150685,22.213150684931506,1.1452054794520548,4.144383561643836,,39.93539325842696,0.336986301369863,0.005479452054794521,3.2931597896199762,13.818082191780823,5.308152722265654
61,Bendigo,2010,8.45054945054945,20.676098901098904,2.905205479452055,3.7353135313531354,,37.88857938718663,0.40821917808219177,0.04657534246575343,7.439374033838769,12.199173553719008,4.718404588050524
62,Bendigo,2011,8.484776119402985,20.774328358208955,2.1432835820895524,2.4568181818181816,,37.669724770642205,0.382089552238806,0.026865671641791045,7.252999046865471,12.289552238805971,4.595270099127971
63,Bendigo,2012,7.466567164179105,20.47492537313433,1.3134328358208955,,,38.96656534954408,0.3402985074626866,0.008955223880597015,4.697435136645364,13.008358208955224,4.55821184244913
64,Bendigo,2013,7.940356083086054,21.21721068249258,1.3715133531157269,3.2934640522875815,,39.40059347181009,0.35311572700296734,0.011869436201780416,3.80427646591788,13.276854599406528,5.29028182081793
65,Bendigo,2014,8.791780821917808,22.602465753424656,1.267945205479452,5.432608695652174,,38.772602739726025,0.3095890410958904,0.01643835616438356,4.918275785301796,13.810684931506849,5.0908526911497445
66,Bendigo,2015,8.611232876712329,21.99095890410959,0.9780821917808219,,,39.48342541436464,0.3150684931506849,0.005479452054794521,3.3554223205536906,13.379726027397261,4.957398171221422
67,Bendigo,2016,9.363736263736264,21.398626373626374,1.8696132596685082,,,39.62637362637363,0.43956043956043955,0.008241758241758242,4.500712700058331,12.03489010989011,5.082895992279566
68,Bendigo,2017,10.431976744186047,23.90813953488372,1.536470588235294,,,35.794117647058826,0.3023255813953488,0.029069767441860465,5.64636023640435,13.476162790697675,4.667476287815592
69,Brisbane,2008,14.715934065934066,24.99398907103825,3.3340659340659338,5.093406593406593,8.243646408839778,32.36065573770492,0.3770491803278688,0.0546448087431694,10.147707138680351,10.262087912087912,3.3882869468534866
70,Brisbane,2009,16.52409972299169,26.914364640883978,2.978272980501393,5.411111111111111,8.449859943977591,31.629834254143645,0.3370165745856354,0.049723756906077346,9.964881144647414,10.383379501385042,3.02413453046593
71,Brisbane,2010,16.7404432132964,25.753185595567867,4.608938547486034,4.5616666666666665,6.644540229885058,28.290858725761773,0.4265927977839335,0.06925207756232687,14.19603165805674,9.012742382271467,2.938679496078293
72,Brisbane,2011,15.79607250755287,25.8190332326284,3.2782874617737003,5.117575757575757,7.982051282051282,27.308157099697887,0.3504531722054381,0.04833836858006042,9.929443704102486,10.022960725075528,3.075861790295243
73,Brisbane,2012,15.542215568862277,25.79311377245509,3.382582582582583,4.985542168674699,8.075987841945288,26.259036144578314,0.3263473053892216,0.04491017964071856,12.596148170447362,10.250898203592815,3.3348621406459777
74,Brisbane,2013,16.107462686567164,26.432537313432835,2.538507462686567,5.463095238095238,8.280059523809523,27.438805970149254,0.34523809523809523,0.03273809523809524,10.864970528814608,10.328443113772455,3.1281727631468144
75,Brisbane,2014,16.65027624309392,27.015235457063714,2.1999999999999997,6.056545961002786,8.428888888888888,28.45125348189415,0.32044198895027626,0.03314917127071823,8.918701711766333,10.351523545706371,2.920902477569532
76,Brisbane,2015,16.545098039215688,26.42324929971989,4.111111111111111,5.420505617977528,8.237815126050421,27.04201680672269,0.38268156424581007,0.04189944134078212,15.674301685667947,9.874438202247191,3.0431531958866387
77,Brisbane,2016,17.027823691460057,27.23443526170799,2.0393351800554016,5.96173184357542,8.396408839779005,27.924157303370787,0.33608815426997246,0.01928374655647383,8.564351412240288,10.206611570247935,2.8087787264825423
78,Brisbane,2017,18.693491124260355,28.08529411764706,3.3233532934131738,6.269230769230769,8.16608187134503,25.941176470588236,0.32748538011695905,0.04093567251461988,13.03237371284676,9.362499999999999,2.4266407499548253
79,Cairns,2008,24.480645161290322,32.60645161290322,6.296774193548386,6.993333333333334,7.619354838709677,32.9,0.4838709677419355,0.12903225806451613,13.232875320477852,8.125806451612902,1.5075294893600992
80,Cairns,2009,20.78164383561644,29.67315068493151,6.025753424657535,6.112947658402204,7.837637362637363,36.33791208791209,0.37534246575342467,0.0684931506849315,21.59989557347876,8.89150684931507,2.4842712195728565
81,Cairns,2010,22.37013698630137,29.71753424657534,7.287123287671234,5.355616438356164,6.24945054945055,37.586776859504134,0.5616438356164384,0.12054794520547946,16.989569317757596,7.347397260273973,1.9512394112723228
82,Cairns,2011,20.43820895522388,29.12089552238806,7.6847761194029856,5.837082066869301,7.600299401197605,36.68562874251497,0.417910447761194,0.08656716417910448,26.68241657657521,8.682686567164179,2.726538230947628
83,Cairns,2012,20.44670658682635,29.053592814371257,5.972972972972973,6.053869969040248,7.466966966966967,37.122754491017965,0.39221556886227543,0.09281437125748503,18.7558727153799,8.60688622754491,2.600181422220074
84,Cairns,2013,20.801186943620177,29.316617210682494,3.4178041543026705,6.044047619047619,7.95727002967359,39.967359050445104,0.4599406528189911,0.04451038575667656,8.698517452887987,8.515430267062316,2.4253864214771923
85,Cairns,2014,20.781767955801104,29.301381215469615,5.054596100278551,6.308450704225352,7.88690807799443,39.961218836565095,0.43646408839779005,0.07734806629834254,15.883779182151812,8.519613259668509,2.7739242609877213
86,Cairns,2015,21.12554945054945,29.52712328767123,5.196164383561643,6.177575757575758,7.950892857142857,39.25626740947075,0.4602739726027397,0.0547945205479452,18.295915792825962,8.410714285714286,2.346704044839342
87,Cairns,2016,21.85754716981132,30.01069182389937,4.534899328859061,8.679629629629629,8.041346153846153,37.215873015873015,0.389937106918239,0.04716981132075472,16.306735408621826,8.15314465408805,2.210265593006298
88,Cairns,2017,22.51875,30.244886363636365,7.1375,,,39.53448275862069,0.5852272727272727,0.10227272727272728,15.314201159148235,7.726136363636363,1.7956451649592577
89,Canberra,2007,12.545901639344262,25.086885245901637,3.219672131147541,5.859016393442623,8.08688524590164,40.91803278688525,0.45901639344262296,0.04918032786885246,7.3378202865276725,12.540983606557377,4.764604812195178
90,Canberra,2008,7.048087431693989,20.437978142076503,1.4612021857923496,4.762087912087912,8.10220385674931,40.89010989010989,0.2568306010928962,0.00546448087431694,4.71574136620972,13.389890710382513,4.336722010486979
91,Canberra,2009,7.712087912087911,21.4021978021978,1.206027397260274,5.010410958904109,7.633962264150944,39.966981132075475,0.273972602739726,0.010958904109589041,3.6861288621341384,13.661432506887053,5.1517791957227566
92,Canberra,2010,7.140833333333333,20.11270718232044,2.636813186813187,4.073314606741572,7.270764119601329,37.06333333333333,0.28846153846153844,0.038461538461538464,8.175315042378472,12.856545961002785,4.388953285387923
93,Canberra,2011,6.429357798165138,20.416819571865442,1.7134796238244514,3.850689655172414,6.942662116040956,40.06204379562044,0.3180428134556575,0.01529051987767584,5.6202274058206,13.987461773700305,5.066393119682498
94,Canberra,2012,4.97874251497006,19.468562874251496,2.0336336336336336,3.397338403041825,6.802127659574468,39.801223241590215,0.281437125748503,0.03293413173652695,6.7279141809937775,14.489820359281438,4.967336368544306
95,Canberra,2013,5.648367952522255,21.255489614243324,1.4949554896142434,5.241129032258065,,41.974603174603175,0.26409495548961426,0.020771513353115726,5.684691594519323,15.60712166172107,5.391274616278654
96,Canberra,2014,6.688705234159779,21.493388429752066,1.4831024930747922,,,40.42016806722689,0.2809917355371901,0.01652892561983471,4.550991016986103,14.804683195592288,5.453125729069272
97,Canberra,2015,6.416897506925208,21.02105263157895,1.5240223463687153,,,39.37784090909091,0.27146814404432135,0.013850415512465374,5.181634614367381,14.60415512465374,4.9692453505182534
98,Canberra,2016,7.588524590163935,21.19344262295082,2.153551912568306,,,41.82022471910113,0.3469945355191257,0.02459016393442623,6.2822843726142805,13.604918032786884,5.078817451493186
99,Canberra,2017,7.985057471264368,23.43505747126437,1.0151162790697674,,,37.73988439306358,0.29310344827586204,0.011494252873563218,3.5175090017004065,15.450000000000001,4.663320779620637
100,Cobar,2009,13.7228021978022,26.372252747252748,1.040771349862259,7.118333333333333,9.031267605633802,37.65277777777778,0.19505494505494506,0.01098901098901099,4.050003950622876,12.649450549450549,3.924272805583771
101,Cobar,2010,12.491780821917809,24.28986301369863,1.8580821917808221,5.1365384615384615,8.024615384615384,34.889502762430936,0.2410958904109589,0.0273972602739726,6.273117391410171,11.798082191780823,3.655084016688279
102,Cobar,2011,12.842469879518072,25.707228915662647,0.8870090634441088,6.490251572327044,,36.475155279503106,0.21686746987951808,0.006024096385542169,2.9076149441688406,12.86475903614458,3.564696688292759
103,Cobar,2012,11.38048048048048,24.717417417417415,1.119277108433735,6.016403785488959,,36.61329305135952,0.16516516516516516,0.015015015015015015,4.400850174148763,13.336936936936937,3.537014122482065
104,Cobar,2013,12.964391691394658,26.141246290801188,0.7940652818991099,7.476947040498442,,37.38392857142857,0.14836795252225518,0.005934718100890208,3.5113371361663406,13.176854599406528,3.9341073690604538
105,Cobar,2014,13.908310249307478,26.832967032967034,0.8526027397260274,7.419484240687679,,37.91168091168091,0.16164383561643836,0.010958904109589041,4.7523129208044805,12.994182825484764,3.5422598655901694
106,Cobar,2015,13.394520547945206,25.77753424657534,1.029041095890411,6.865722379603399,,36.972527472527474,0.2191780821917808,0.005479452054794521,3.6173164740704142,12.383013698630137,3.9273326115977913
107,Cobar,2016,13.192372881355933,25.311581920903954,1.6594285714285713,7.415523465703971,,36.440677966101696,0.2853107344632768,0.025423728813559324,5.3185418983667665,12.119209039548021,4.128896778527742
108,Cobar,2017,14.99479768786127,28.841040462427745,0.6325581395348837,,,35.73529411764706,0.16184971098265896,0.0,2.4545192528643764,13.846242774566475,3.246688883795259
109,CoffsHarbour,2009,14.403856749311295,24.072099447513814,6.29366391184573,4.041359773371105,7.698626373626374,39.86725663716814,0.38186813186813184,0.06593406593406594,25.783879467723033,9.681440443213296,3.7986421736989415
110,CoffsHarbour,2010,14.663013698630136,23.52986301369863,5.455890410958904,3.741176470588235,6.961538461538462,38.18836565096953,0.44931506849315067,0.06301369863013699,14.965298673383087,8.866849315068494,3.229452747124967
111,CoffsHarbour,2011,14.081791044776118,23.23641791044776,5.449253731343283,3.811764705882353,7.220245398773007,40.027027027027025,0.43582089552238806,0.07761194029850746,14.932783260614267,9.154626865671643,3.4490432277229037
112,CoffsHarbour,2012,13.630930930930932,23.223423423423423,5.309063444108761,3.7309815950920244,7.467073170731708,39.375757575757575,0.42342342342342343,0.06306306306306306,17.32718242930416,9.592492492492493,3.7723435683516984
113,CoffsHarbour,2013,14.078869047619047,23.98154761904762,4.971641791044776,3.940255591054313,7.613013698630137,39.84384384384384,0.3630952380952381,0.05952380952380952,19.405999488785092,9.902678571428572,3.5123524409588502
114,CoffsHarbour,2014,14.332944606413994,24.138483965014576,3.497626112759644,4.68348623853211,7.528888888888889,36.89565217391304,0.37026239067055394,0.05539358600583091,10.55642972948723,9.805539358600583,3.5252387730580885
115,CoffsHarbour,2015,13.909281437125747,23.718208955223883,5.293975903614458,,,38.89869281045752,0.4298507462686567,0.07164179104477612,16.540051906658167,9.805988023952095,3.534280012543341
116,CoffsHarbour,2016,14.396721311475408,24.76060606060606,2.983879781420765,,,39.17765042979943,0.35792349726775957,0.0273224043715847,14.146719924847705,10.379889807162535,3.6140621593563407
117,CoffsHarbour,2017,17.01534090909091,25.074857142857145,7.430681818181818,,,39.4367816091954,0.5227272727272727,0.10795454545454546,19.69987589782257,8.047428571428572,2.9609104134016744
118,Dartmoor,2009,7.879054054054054,18.84271523178808,2.483720930232558,2.8741721854304636,6.3344370860927155,42.69867549668874,0.6158940397350994,0.013245033112582781,4.664865211542608,10.80135135135135,5.337300612545274
119,Dartmoor,2010,8.525205479452055,19.431506849315067,2.2756164383561646,3.0608219178082194,6.316438356164384,40.87123287671233,0.5698630136986301,0.019178082191780823,4.6165948235213605,10.906301369863014,5.325750090814044
120,Dartmoor,2011,8.98179104477612,19.247761194029852,2.648955223880597,3.0948170731707316,6.3528700906344415,38.47604790419162,0.5223880597014925,0.023880597014925373,6.797039936559644,10.26597014925373,4.805284036325525
121,Dartmoor,2012,8.306865671641791,19.50865671641791,2.071641791044776,3.5291291291291293,6.549244712990937,38.81981981981982,0.5462686567164179,0.014925373134328358,4.592952358593344,11.201791044776119,5.386053993498176
122,Dartmoor,2013,8.529376854599407,19.471513353115725,2.3893175074183977,3.3716417910447762,6.077014925373134,38.92261904761905,0.5222551928783383,0.008902077151335312,4.7113722419126685,10.942136498516321,5.481669036141174
123,Dartmoor,2014,8.617032967032968,20.48846153846154,1.6953168044077134,3.6585635359116027,6.687777777777778,37.09065934065934,0.46153846153846156,0.01098901098901099,4.430339285414617,11.87142857142857,5.88131534011484
124,Dartmoor,2015,8.41095890410959,19.992328767123286,1.5468493150684932,3.563085399449036,6.389315068493151,38.31780821917808,0.5150684931506849,0.005479452054794521,4.316353033227407,11.581369863013698,6.070088190940273
125,Dartmoor,2016,8.941369863013698,19.492328767123286,2.3835164835164835,3.927210884353741,6.9071428571428575,39.11780821917808,0.5671232876712329,0.021917808219178082,5.4900614183393275,10.550958904109589,5.246770897152606
126,Dartmoor,2017,9.921142857142858,21.501142857142856,1.7367816091954023,,,33.62285714285714,0.4514285714285714,0.02857142857142857,4.520514957174828,11.58,5.635437952771747
127,Darwin,2008,22.87826086956522,32.99945652173913,2.731521739130435,6.778443113772455,8.701086956521738,40.205555555555556,0.21195652173913043,0.04891304347826087,8.454409129988315,10.121195652173913,3.0031925971736624
128,Darwin,2009,23.376712328767123,32.672876712328765,4.773698630136986,6.363636363636363,8.393972602739726,39.815426997245176,0.3232876712328767,0.06027397260273973,15.834888756852502,9.296164383561644,2.5194597744995644
129,Darwin,2010,23.893424657534247,32.616164383561646,6.184109589041095,6.23646408839779,8.054395604395605,41.574175824175825,0.410958904109589,0.09863013698630137,15.477018396625878,8.722739726027397,2.1423395732018107
130,Darwin,2011,22.19014925373134,31.628059701492536,7.441791044776119,5.924924924924925,8.002694610778443,41.69879518072289,0.3880597014925373,0.1044776119402985,26.195079697824337,9.437910447761196,3.034121590228664
131,Darwin,2012,22.26686567164179,32.170149253731346,4.5337313432835815,6.275757575757575,8.771044776119403,40.017910447761196,0.26865671641791045,0.07164179104477612,17.982154230401065,9.903283582089552,2.731040461102461
132,Darwin,2013,23.41008902077151,32.685756676557865,4.0385756676557865,6.4444776119402984,8.534718100890208,41.174311926605505,0.31750741839762614,0.06824925816023739,11.68081690976814,9.27566765578635,2.4745733607614104
133,Darwin,2014,22.976712328767125,32.63780821917808,4.239452054794521,6.584022038567493,8.954246575342466,40.83238636363637,0.2958904109589041,0.057534246575342465,12.862270394410594,9.661095890410959,2.7944546547945333
134,Darwin,2015,23.109340659340656,32.60794520547945,4.7775342465753425,6.476388888888889,8.827472527472526,41.21508379888268,0.2821917808219178,0.0821917808219178,14.721115859374084,9.504395604395604,2.725066262511251
135,Darwin,2016,24.181147540983606,33.235245901639345,3.702185792349727,6.356944444444444,8.78743169398907,39.69041095890411,0.3333333333333333,0.060109289617486336,10.131688827480515,9.054098360655738,2.347361592318745
136,Darwin,2017,23.832571428571427,32.012,9.937142857142858,5.556363636363636,7.557714285714285,38.417142857142856,0.4514285714285714,0.15428571428571428,24.408759094338485,8.179428571428572,2.459541522149806
137,GoldCoast,2008,20.417241379310347,29.743333333333332,4.227586206896552,,,43.9,0.43333333333333335,0.03333333333333333,6.816937757827093,9.306896551724137,2.2327003244762293
138,GoldCoast,2009,17.230027548209367,26.242424242424242,3.506371191135734,,,42.391184573002754,0.3443526170798898,0.05234159779614325,12.696866996129014,9.012396694214877,2.5208271766135977
139,GoldCoast,2010,17.50631868131868,25.43021978021978,5.569146005509642,,,42.02197802197802,0.4642857142857143,0.07417582417582418,16.472066966615234,7.9239010989011,2.549111042824326
140,GoldCoast,2011,16.66238805970149,25.169850746268654,3.1086567164179106,,,42.63663663663664,0.4,0.04477611940298507,8.392776494818813,8.507462686567164,2.5990620966583644
141,GoldCoast,2012,16.688955223880598,25.09131736526946,4.2835820895522385,,,43.829850746268654,0.34328358208955223,0.05970149253731343,16.465196437244334,8.377245508982035,2.553927121385052
142,GoldCoast,2013,17.15994065281899,25.553115727002965,3.6943620178041545,,,43.75074183976261,0.3560830860534125,0.050445103857566766,11.914976481182174,8.393175074183976,2.5189958686984215
143,GoldCoast,2014,17.56610644257703,25.902240896358546,2.36676217765043,,,42.625748502994014,0.35294117647058826,0.03081232492997199,9.121657700167505,8.336134453781513,2.3108828177996688
144,GoldCoast,2015,17.305714285714284,25.77257142857143,4.126567164179105,,,41.8051948051948,0.39714285714285713,0.05142857142857143,13.599470924923542,8.466857142857144,2.449264870037972
145,GoldCoast,2016,17.559763313609466,26.01153846153846,2.5375796178343952,,,40.19444444444444,0.3224852071005917,0.020710059171597635,10.354578953542356,8.451775147928993,2.360106077502875
146,GoldCoast,2017,18.84502923976608,26.666666666666668,4.619277108433734,,,43.08982035928144,0.38596491228070173,0.05847953216374269,14.496398364244367,7.821637426900585,2.037053728132096
147,Hobart,2008,7.32391304347826,16.532608695652176,1.3369565217391304,3.7369565217391307,7.169444444444444,49.247191011235955,0.46195652173913043,0.0,3.008247947551249,9.208695652173914,3.1872235437438645
148,Hobart,2009,9.096438356164382,17.58164383561644,2.3698630136986303,3.3065934065934064,6.512121212121213,48.08539944903581,0.4931506849315068,0.0273972602739726,6.041802295770955,8.485205479452054,3.4389735042025644
149,Hobart,2010,9.011232876712329,18.194794520547948,1.4263013698630138,3.5142857142857142,6.85521978021978,45.90384615384615,0.40821917808219177,0.00821917808219178,4.598514902066871,9.183561643835617,3.206947030723368
