,Location,Month,Avg_MinTemp,Avg_MaxTemp,Avg_Rainfall,RainyDays_Percent,HeavyRain_Percent,Avg_TempRange
71,Ballarat,12,9.738709677419354,23.880241935483873,1.167741935483871,0.3387096774193548,0.004032258064516129,14.141532258064515
72,Bendigo,1,14.677978339350181,30.901805054151623,1.2866425992779784,0.1618705035971223,0.02158273381294964,16.203623188405796
73,Bendigo,2,14.957333333333334,30.022222222222222,1.4544642857142858,0.19555555555555557,0.017777777777777778,15.064888888888888
74,Bendigo,3,12.634050179211469,26.387096774193548,1.5240143369175627,0.21863799283154123,0.017921146953405017,13.753046594982079
75,Bendigo,4,9.078333333333335,21.624166666666667,1.5575,0.25416666666666665,0.025,12.545833333333333
76,Bendigo,5,5.593818181818182,16.893818181818183,1.326007326007326,0.4618181818181818,0.0036363636363636364,11.3
77,Bendigo,6,3.617358490566038,13.57622641509434,1.7532075471698114,0.5849056603773585,0.018867924528301886,9.9588679245283
78,Bendigo,7,3.3153225806451614,12.708870967741936,2.1548387096774193,0.6411290322580645,0.012096774193548387,9.393548387096773
79,Bendigo,8,3.581854838709677,14.24274193548387,2.032258064516129,0.5766129032258065,0.004032258064516129,10.660887096774195
80,Bendigo,9,5.012083333333334,17.440833333333334,2.209166666666667,0.4041666666666667,0.03333333333333333,12.42875
81,Bendigo,10,7.27741935483871,21.77741935483871,1.3314516129032257,0.2701612903225806,0.016129032258064516,14.5
82,Bendigo,11,10.799166666666668,25.92625,1.6333333333333333,0.25833333333333336,0.025,15.127083333333333
83,Bendigo,12,12.56008064516129,28.066129032258065,1.2677419354838708,0.2620967741935484,0.012096774193548387,15.506048387096774
84,Brisbane,1,21.688929889298894,30.35750915750916,6.556716417910448,0.39194139194139194,0.09523809523809523,8.67970479704797
85,Brisbane,2,21.60772727272727,30.547511312217196,4.888888888888889,0.45701357466063347,0.05429864253393665,8.929545454545455
86,Brisbane,3,20.475547445255476,29.178388278388276,4.701470588235294,0.5381818181818182,0.07636363636363637,8.694485294117648
87,Brisbane,4,17.48728813559322,27.154661016949152,2.836752136752137,0.3755274261603376,0.0379746835443038,9.660851063829789
88,Brisbane,5,13.978754578754579,24.409926470588236,2.926865671641791,0.32234432234432236,0.018315018315018316,10.423161764705881
89,Brisbane,6,12.074904942965778,21.69239543726236,2.580916030534351,0.33840304182509506,0.03802281368821293,9.617490494296579
90,Brisbane,7,10.743884892086331,21.587410071942447,1.0036231884057971,0.29136690647482016,0.007194244604316547,10.843525179856115
91,Brisbane,8,10.96294964028777,23.25791366906475,1.2765342960288808,0.1906474820143885,0.014388489208633094,12.29496402877698
92,Brisbane,9,13.956133828996283,25.381040892193308,1.319402985074627,0.26765799256505574,0.01486988847583643,11.424907063197027
93,Brisbane,10,15.86173285198556,26.803597122302158,2.4267148014440436,0.2697841726618705,0.04316546762589928,10.937906137184116
94,Brisbane,11,19.268283582089552,28.722014925373134,3.372932330827068,0.3582089552238806,0.04477611940298507,9.453731343283582
95,Brisbane,12,20.442741935483873,29.33508064516129,4.551612903225807,0.47580645161290325,0.07661290322580645,8.89233870967742
96,Cairns,1,24.093906810035843,31.81899641577061,13.814336917562724,0.6630824372759857,0.2007168458781362,7.725089605734768
97,Cairns,2,24.104424778761064,31.601327433628317,16.76991150442478,0.6371681415929203,0.23893805309734514,7.496902654867257
98,Cairns,3,23.733333333333334,31.127956989247313,11.356272401433692,0.6164874551971327,0.15412186379928317,7.394623655913978
99,Cairns,4,22.178902953586498,29.854430379746834,5.90127659574468,0.5358649789029536,0.09282700421940929,7.675527426160337
100,Cairns,5,20.291851851851852,28.022222222222222,3.0636704119850187,0.45185185185185184,0.018518518518518517,7.73037037037037
101,Cairns,6,18.522641509433964,26.77245283018868,1.751698113207547,0.3433962264150943,0.022641509433962263,8.249811320754716
102,Cairns,7,17.915725806451615,26.486693548387095,1.045967741935484,0.3225806451612903,0.008064516129032258,8.570967741935483
103,Cairns,8,17.368825910931175,27.37943548387097,0.7169354838709678,0.23790322580645162,0.004032258064516129,10.015384615384615
104,Cairns,9,19.204888888888892,28.982666666666667,1.0263636363636364,0.24888888888888888,0.008888888888888889,9.777777777777779
105,Cairns,10,20.695454545454545,29.92479338842975,3.4,0.3305785123966942,0.028925619834710745,9.229338842975206
106,Cairns,11,22.451063829787234,30.93617021276596,3.484848484848485,0.4425531914893617,0.05531914893617021,8.485106382978723
107,Cairns,12,23.71068376068376,31.822649572649574,5.842290748898678,0.49572649572649574,0.07692307692307693,8.111965811965812
108,Canberra,1,14.125732899022802,30.080519480519477,1.5941747572815534,0.2064516129032258,0.01935483870967742,15.899019607843139
